id,course_id,rate,date,display_name,comment
125837548,2824589,5.0,2022-10-11T18:13:35-07:00,Joy,I'm glad that I took this course because I love cats and taking this course taught me more about the behavior of cats.
100647144,4211050,5.0,2021-11-20T11:26:34-08:00,Mats,Nett!
118155736,4230982,5.0,2022-07-06T17:03:12-07:00,Hunter,Great teaching! 수고했어요 ^^
113002598,4648680,5.0,2022-04-30T21:35:35-07:00,Iuri,Excelente curso com explicação simples e didática
101221274,4230634,2.5,2021-11-27T12:49:06-08:00,John,very basic andnot very clear
104584792,4231214,4.0,2022-01-10T01:14:30-08:00,Juan José Asencio,Por ahora me resulta bueno
125434972,4649678,4.5,2022-10-06T08:24:46-07:00,Josty Armel,Very interesting course material.
50609570,2819039,4.5,2020-04-11T21:26:50-07:00,Yara,Valuable for people who want to get started/marketers. Knowledge is power. Cheers my dear. Talk over Insta :)
85951562,2825995,1.0,2021-05-26T00:56:29-07:00,Jo,這根本連lesson也不算吧...
52114058,2826243,3.5,2020-04-22T03:13:06-07:00,Flavia,si
61646586,2831150,3.0,2020-07-19T09:45:46-07:00,Nilesh,Some Answers are wrong but overall questions are good
125063606,4650632,5.0,2022-10-01T12:16:34-07:00,Deena,Revolutionary use of lean thinking.
114389750,4650838,3.0,2022-05-19T13:37:12-07:00,Lorianne,The voice is very disturbing. And he was very fast on showing the audio. But I am learning stuff.
119198564,4650418,5.0,2022-07-20T03:55:13-07:00,Kamel,"I really got more information from this, thanks alot."
84637698,2817425,3.5,2021-05-11T02:40:20-07:00,原田泰之,"画面を使った具体的な操作方法を説明してくれていますので、これからWEBマーケティングを始める、または始めたけどうまく行かない人には向いているコースです。
ただ、中級者以上にはちょっと物足りないですね。"
107504024,4227962,5.0,2022-02-14T12:42:57-08:00,Chuck,yes it was a good match for me.
96049156,2819305,4.0,2021-09-21T23:35:41-07:00,Johnny,Lesson 21 and 22 are the same
69283524,2829522,2.0,2020-10-26T16:21:11-07:00,Isaac,"These practice tests are only valuable to help you answer about 15% of the actual test. It did not help me and I failed, yet I get 100% when taking these practice tests."
48465094,2830640,1.0,2020-03-26T15:20:31-07:00,Anastasia,no cohesion very quick
114471194,4650670,5.0,2022-05-20T13:10:25-07:00,Woolsly,"Jenya explains very clearly how to complete each exercise. I started with Jenya's beginners' course and then progressed to the intermediate level. I am beginning to feel tightness in my face. I complete facial exercises daily as this is recommended. Course is very enjoyable, and I would recommend to anyone to give it ago who is considering this course."
117634478,4231310,1.0,2022-06-30T02:06:43-07:00,青山,手に入れたい未来とかの部分は必要なかった
111966138,2828676,4.5,2022-04-16T05:50:13-07:00,Brice Pakki,Dans l'ensemble le cours est bien dispensé et j'ai appris plein de nouveau truc. Merci
114861902,4650448,5.0,2022-05-25T10:44:41-07:00,Marie,"Thank you Soraya! 
I learned a lot about nutrition and you have a fabulous energy! 
I recommend this course !"
94244704,4233738,5.0,2021-08-30T15:10:02-07:00,Felipe,Motivational. Structured and direct to what needs to be done to build my schedule by setting goals that make sense.
112916142,4650018,5.0,2022-04-29T07:29:40-07:00,Kuncham,Good explaination
101776502,4233800,5.0,2021-12-03T22:49:35-08:00,??????,"Все очень понравилось, рекомендую"
124936274,4646178,5.0,2022-09-29T18:29:35-07:00,Hendi,Nice
121161622,4648410,5.0,2022-08-14T14:17:07-07:00,Donnell,"I started with zero knowledge about crypto. All I knew was bitcoin just like everybody else. But after watching this course, I’ve learned about other crypto coins, sources to buy crypto, and so much more information regarding the crypto space. This course is definitely worth the investment!!"
49677044,1064482,4.0,2020-04-05T00:02:29-07:00,Yashvardhan,"It was a nice course and I understood some new concepts like bank syndication and subsidiary setting up, It would help to go slightly slower on the slides."
110033598,4234690,5.0,2022-03-20T15:26:44-07:00,Moises,"Excelente, aunque no he realizado los examenes"
112865410,4646218,5.0,2022-04-28T15:11:10-07:00,Rafael Krisller Costa,"O curso superou minhas expectativas! A clareza para abordar os tópicos, tornou minha experiência muito mais proveitosa. Gostaria de agradecer ao instrutor Mauricio por compartilhar seu conhecimento!"
105942036,4234624,3.0,2022-01-25T15:10:41-08:00,Raphael,"Introdução ao tema, somente."
112177942,4645558,5.0,2022-04-19T09:45:38-07:00,Sj,Straight to the point with the strategy
71190080,2804503,5.0,2020-11-24T09:51:20-08:00,Patricia,"It is a great and easy explanation... So far, I am very pleased with this purchase."
116061012,4647388,1.0,2022-06-09T17:46:53-07:00,Adalberto,"O curso não tem nada de ""inteligência artificial"".  Trata-se puramente de criar uma lista com a expectativa de que o usuário vai fazer a pergunta.
Instrutor não responde as perguntas. Perda de tempo!"
119398890,4645524,5.0,2022-07-22T11:34:37-07:00,Abd,"I loved the demonstration of the course 
Also the method used in the quizzes is like LinkedIn learning which is really great and help the understanding of the question and the topic"
126315288,4231702,2.0,2022-10-18T00:08:49-07:00,Kas,This is should b
120076806,2815983,5.0,2022-07-31T12:11:01-07:00,Brahim,"Great Course!
I enjoyed the clear explanations, it is easy and really helpful.
 I am happy I enrolled for this course Thank you so much."
111076582,2803399,4.0,2022-04-03T22:15:03-07:00,Aniket Rajendra,better
101071688,4231472,1.0,2021-11-25T14:30:44-08:00,Gabriel,"A lot of the answers are clearly wrong.
Most of the questions do not have explanations."
120272820,4650870,1.5,2022-08-02T16:54:16-07:00,Akua,The audio is not clear at all
74965898,2814285,4.5,2021-01-10T20:30:44-08:00,Artem,Great course.
102196590,4232272,3.5,2021-12-09T11:09:53-08:00,Mehmet,Anlatım daha akıcı olsa daha iyi olurdu
56153350,2805511,2.0,2020-05-23T13:35:50-07:00,Nalini,too many typos and the questions don't clarify if multiple options can be selected or only one answer as in many MCQ tests do.
117768472,2809879,5.0,2022-07-01T12:32:53-07:00,Sinan,Güzel anlaşılır bir öğretme tekniğine sahip..
95642955,4232362,5.0,2021-09-16T19:04:22-07:00,Ramiro,"Muy Bueno el curso, destaco la forma de explicar del docente. Sirve muchisimo para comprender sobre la forma correcta de capacitar a personas que manejan un autoelevador."
96243768,4226866,5.0,2021-09-24T00:43:19-07:00,Валерия,"Здравствуйте. Прошла курс - довольна на 100%! Мне очень понравилось, что все задания ЕГЭ разбираются детально. Думаю, эта подготовка поможет мне сдать экзамен на хороший балл!"
71414900,2809999,5.0,2020-11-27T04:56:56-08:00,Zsofia Banyai,"Once I spent a Christmas day in the office while my family was celebrating at home. This experience made me change my whole career path and I promised myself to invest in work-life balance. So I am really glad to find this course. I love the fact there are exercises and Wade gives every help possible to make this happen. 
Easy to get overwhelmed, especially as an entrepreneur, so if you are willing to change for the better, this course is for you too :)"
95413945,4232148,3.0,2021-09-14T07:34:50-07:00,Marcos Herbert Smith dos,"Se fosse mais lento seria bem melhor. A instrutora se tenta ser clara mas parece um pouco ansiosa de passar tudo rápido. Alem disso tem um problema serio que nas ultimas aulas nao aparecem as teclas do celular que ela esta clicando.  Fazer com mais calma ficaria bem melhor. Mas, fico grata pois aprendi alguma coisa"
125045160,4662618,4.5,2022-10-01T04:50:40-07:00,André Xavier,Comprei o curso pois estou tirando a carteira e já me ajudou muito a pensar sobre a aquisição de um carro. Em uma hora de aula já se tem uma ótima visão acerca do investimento com o carro.
102529592,2855144,5.0,2021-12-14T10:09:42-08:00,Alin,"Extremely powerful! I highly recommend it, I was getting my microphone during the course:)"
113192552,4653962,5.0,2022-05-03T16:21:10-07:00,Alejandro,excelente curso ... muy recomendable ... directo lo que se necesita en los trabajos
121493650,4222022,3.0,2022-08-18T09:19:13-07:00,Geoff,"I haven't finished the course yet, basically just started and although the content seems to be pretty good so far, there are 2 main annoying issues which is making me not wanting to continue:

1. The intro on each video is approx 1 min long and the outro on each video is approx 50 secs long. Please, Please don't do this, its really annoying. Leave the intro to the first introduction video and the outro to the end of the last video. I know you are explaining what is going to be talked about in the intro but just put that in a 2-3 sec static title, it is all that is needed.

2. The audio is way too low, I had to put my volume to 100% and it is still not enough. Please fix it."
102455256,4222220,1.0,2021-12-13T13:00:01-08:00,Logan,There are several incorrect answers on this practice tests! Can someone please review these practice tests and correct the incorrect answers?
124924412,4222584,5.0,2022-09-29T13:45:49-07:00,Christina,The course was good and made the steps simple.
126134650,4654148,2.5,2022-10-15T08:31:52-07:00,Frank,感覺就是是個Demo而不是教學
56822898,2812685,4.5,2020-05-29T13:46:33-07:00,Fabián,Muy bueno! Lo único a tener en cuenta es que es necesario contar con algo de conocimiento previo.
120389838,4654640,5.0,2022-08-04T00:41:34-07:00,Burgi,"Dieser Kurs ist - wie auch schon der Kurs für den ""Wing"" - großartig umgesetzt! Stefanie hat die tolle Gabe, alles wirklich verständlich zu erklären - und die Materie ist zugegebenermaßen nicht ganz einfach ;-)...
Die Idee, Heilimpulse in Handarbeiten einzubauen, begeistert mich immer mehr - man hat die ganze Zeit während des Handarbeitens das Gefühl, mit dem Menschen, den man ""bestrickt"" (bzw. ""behäkelt""), verbunden zu sein.
Ganz großes Lob und vielen Dank für deine tollen Kurse, liebe Stefanie!"
107004982,4219346,5.0,2022-02-07T13:43:39-08:00,Paulo Henrique Alves,"Ainda estou nas primeiras aulas, mas já vi que é um conteúdo de qualidade.
Animado com os próximos capítulos."
120017904,4653458,5.0,2022-07-30T10:32:47-07:00,Ram,"Hi Ankur , you are just amazing with you skills and thanks a lot for sharing.
this is exactly the course I was looking for,
Courses published by this tutor is one stop shop for all the Oracle  cloud consultants ! just amazing !"
124350944,2857924,5.0,2022-09-22T20:04:00-07:00,Priscila Elizabeth Perotti,"Curso rico em informações, e de apresentação esmerada. A velocidade de leitura dos textos mostra-se adequada à compreensão e memorização."
99119602,2866568,3.0,2021-10-31T09:47:47-07:00,Canan,ses anlaşılır ve yeterli değil.
107166928,2865740,5.0,2022-02-09T09:46:23-08:00,Jeremy,Excellent beginner course - really set me on my way to acoustic blues playing!
92267470,4221622,5.0,2021-08-07T00:38:38-07:00,Mycloud,很可以
109397890,4220580,5.0,2022-03-11T10:06:39-08:00,silvana,fun and clear and basic
121289660,2864232,4.0,2022-08-16T05:16:14-07:00,Stefania,"Sì, fino ad ora il corso si sta rivelando buono. Sono molto motivata perchè, nella mia carriera ed esperienza scolastica con i bambini ( alcuni di essi portatori di disabilità cognitiva e a cui dovevo insegnare a leggere e a scrivere) ho sempre prediletto, ottenendo ottimi risultati, l'insegnamento dello stampato maiuscolo e minuscolo (fonema-grafema-sillabe). Già da qualche anno c'è la riscoperta del corsivo come primo carattere da insegnare e quindi mi aspetto da questo corso che mi faccia cambiare idea."
120121662,4653364,3.0,2022-08-01T03:51:21-07:00,RIQUIER,J'aime bien ce formateur mais avoir la photo qui prend 1/12 de l'écran et cache des éléments dont il parle c'est pas top. Sinon les informations sont basique et la partie la plus importante des formules est très peu étoffée. C'est un bon survole de la solution mais rien de complet.
99348306,4224480,3.0,2021-11-03T07:03:48-07:00,Saulo de Tarso Pires,"Esperava mais conteúdo, embora o que foi exposto tenha sido bastante interessante."
95442665,4220224,5.0,2021-09-14T13:33:25-07:00,Marah,شرح أكثر من ممتاز وأسلوب راائععع أنصح الكل فيه
123070788,4655580,5.0,2022-09-07T03:31:44-07:00,Elizabeth,Excelente curso!
93279922,4224378,5.0,2021-08-18T15:45:15-07:00,Roger,"Un curso super práctico, me encanta que sean solo 4 rutinas/secuencias pero aun así pueda trabajar todo el cuerpo.
Miriam es muy buena profe, y explica muy bien"
121562762,4652150,5.0,2022-08-19T06:54:37-07:00,Samuel,Este es un excellente curso que ayuda a crear un pequeno negocio. Da todas las herramientas para comensarlo y entrena mediante ejercicios .
57113960,2860606,5.0,2020-06-01T15:06:26-07:00,Swallow,"That was a really helpful course, it included all the things that i needed about Typography."
124442856,2837462,3.0,2022-09-24T01:49:42-07:00,Francisco Javier Blanco,Los videos de las lecciones son un poco largos.
101568836,4224288,4.5,2021-12-01T09:43:56-08:00,Sylvain,tout est beau
85158662,2839218,1.0,2021-05-17T10:23:49-07:00,Celso Jose Filipe,The instructor didn't explain the reason why doing certain things and he sounded like asleep really doesn't inspire motivation I hope this is constructive feedback I would love to see some improvement the material is good.
97691552,2835750,5.0,2021-10-12T10:45:06-07:00,Anonymized,"Un corso di Bibbia e vita cristiana davvero eccellente, ben fatto e coinvolgente."
98077506,2837680,5.0,2021-10-18T01:55:02-07:00,Anonymized,"Un corso ottimo, ben fatto e molto istruttivo."
120371782,4226554,5.0,2022-08-03T18:55:26-07:00,Reinaldo Saez,"ha sido un curso clarificador, hasta el momento"
113440878,4224276,5.0,2022-05-06T21:26:36-07:00,Alessandra,estou gostando
121925556,4651144,1.0,2022-08-24T04:39:15-07:00,Mrinal,Answer are not correct
99119740,4226326,5.0,2021-10-31T09:50:42-07:00,Rejany de Oliveira Garofalo dos,excelente
86448114,2848426,1.0,2021-05-31T12:17:26-07:00,Anne,"De grandes banalités dites sur un ton supérieur..On se croirait en maternelle ! Négatif absurde, on serait peut être des consommateurs qui trichent en plus, qui ne font pas le travail !.. Par contre, l'animateur se congratule sans cesse. Les mots sont articulés, à priori, je connais les mots surtout les mots très simples qui sont utilisés.
L'animateur a tout à apprendre !"
113182464,4651250,4.5,2022-05-03T12:42:06-07:00,Alydiane Lacerda,Sim. Exatamente como eu esperava!
70795730,2835252,5.0,2020-11-18T18:01:54-08:00,Betty,"So far, I trust this woman with my life in business.  I trust her to grab me by the hand and take me on a journey of enlightenment.  I find her although very short lectures to be filled with value and genuine care.  I appreciate her approach, thought process and mild temperament."
113230304,4652714,5.0,2022-05-04T05:34:38-07:00,Cécile,"Clair, précis et concis
Ilyès est un formateur de qualité !"
112924544,4652958,5.0,2022-04-29T09:31:57-07:00,Gregory,Above my expectations so far
52242138,2846682,1.0,2020-04-22T23:38:27-07:00,Pablo,"The instructor does not provide a solution code for what he is explaining.

It jumps all over the code, and it makes it hard to code along."
125827426,4675108,5.0,2022-10-11T13:57:25-07:00,Jadeson Florentino,Instrutor com total domínio do assunto e com 100% de atenção com o aluno ao responder as dúvidas.
125440872,4223640,5.0,2022-10-06T09:38:46-07:00,Oleksandra,"Comprehensive and detailed course for the beginners. It is also very involving know-how course, - you actually get to see how things are done shadowing Henry, not only listening about the strategies and financial practices. Done some due diligence on the author too - the TrustPilot reviews are excellent. 

Knowing nothing about trading previously, - I am an aspiring trader now. Quite a progress just with one course! This course is a great expertise from a professional Trader."
57388076,2939154,4.5,2020-06-04T02:37:29-07:00,Jagan,Very good
100510019,4224236,4.0,2021-11-18T09:53:14-08:00,Sylvain,"Un petit peu plus de croquis
ne ferai pas de mal"
92701454,4224042,5.0,2021-08-12T05:27:24-07:00,Alexander,Top und auf den Punkt gebracht. Danke
95053452,3030066,5.0,2021-09-09T10:40:11-07:00,Damian J,The instructor is excellent and gives of plenty of instructive examples.
123168580,4675116,5.0,2022-09-08T05:58:05-07:00,Paul,Excellent course
98733854,4224086,3.5,2021-10-26T07:23:45-07:00,Sylvain,"Le professeur parle trop vite
on dirait simplement qu'il lit le texte

Pas asser de dessins, croquis"
114751048,4674852,5.0,2022-05-24T08:05:22-07:00,Christian,"WOW 
mal was ganz anderes 
sehr unterhaltsam.
Gerne weiter so"
118087848,4223928,1.5,2022-07-06T01:22:38-07:00,Agata,"kurs jest za szybko prowadzony. Przełączanie się pomiędzy kalendarzami i kontami jest niedokładne opisane, przez co słuchacz gubi się. Nie wiadomo z jakiej pozycji dokonywane są zmiany. Nie ma przedstawionych różnic pomiędzy subskrypcją, dodaniem kalendarza, importem/eksportem ."
117327804,4674058,3.5,2022-06-27T00:32:09-07:00,Simon,"I feel that - as this is a beginners course - more detail could be given. I feel like I have question and not enough detail has been given, but I guess if I wait I may get them answered.
I think he is answering my questions - I'll get back to you if there is another review."
56291360,3023422,5.0,2020-05-25T01:40:16-07:00,Omar,The course has resumed all the steps of Primavera scheduling in easy and organized way and developed my planning skills.
114982204,4674960,5.0,2022-05-26T17:16:33-07:00,maria Rita Carvalho Garbi,Ha sido un curso muy interesante y práctico.
119287430,4674308,5.0,2022-07-21T03:01:57-07:00,ARTEM,Super. Opi is a very good teacher!
54660466,3039954,5.0,2020-05-11T17:24:04-07:00,Héctor Manuel,"Definitivamente el curso está muy bien y el conocimiento del instructor muestra que es una persona muy preparada, es sumamente importante conocer el valor de tus datos, así como saberlos proteger, actualmente buscas un producto o servicio en la red y al entrar a redes sociales, youtube o paginas, inmediatamente te muestran banner’s de los elementos que buscaste, el curso me esta enseñando a proteger mis datos, otro plus del curso son los recursos que ofrece, ya que en cada uno de los capítulos te muestra estos relacionados al tema, no cabe duda que cambiare mi navegador a Firefox para complementar el resguardo de mis datos y usare el buscador Duck  Duck Go."
122957958,4191512,3.0,2022-09-05T18:28:40-07:00,Rosana D,Faltou mais orientação no monitoramento e melhoria das métricas de Google Ads.
91781036,4191740,5.0,2021-08-01T02:49:47-07:00,Geri,"Perfect length of classes to fit into a busy day, thank you!"
108180506,4191614,4.5,2022-02-23T06:54:54-08:00,Samuel,Hasta este momento es bueno y tambien preciso.
113797224,4192156,5.0,2022-05-11T19:01:54-07:00,Phillip,Knowing when to exchange material during a game is not that straightforward. This course helps you make better informed decisions and by using clear explanations and diagrams you are much more likely to remember what to look for during your games. It’s a good course that’s easy to comprehend
118559696,4676108,5.0,2022-07-12T07:15:08-07:00,Wayne Abach,This is exactly what I was looking for! Good content
60724196,3038074,4.0,2020-07-08T17:44:59-07:00,Marcos Gregório,Sim
118479652,4675664,5.0,2022-07-11T09:36:49-07:00,Eduardo,"Este curso me ayudo a aprender como tener más clientes con maneras que no había considero, sabido o pensado, enseña ejemplos prácticos que funcionan para tener muchas maneras de trabajo en Internet. Recomiendo el curso a quienes van empezando el tema de redes sociales, pero que tienen apertura para conocer información clave para atraer clientes."
119300570,4675468,5.0,2022-07-21T05:56:56-07:00,Brijesh,Awsome content. I was able to clear my exam.
113604116,4675328,5.0,2022-05-09T13:14:54-07:00,Tracy,"very knowledgeable, enjoying the way she explains things.  highly recommend this course!"
62661012,3014772,0.5,2020-07-30T17:47:36-07:00,Farukh,ничего интересного я  на этом курсе не узнал....
102872716,4196242,5.0,2021-12-19T18:49:43-08:00,Jeanny,mendapat ilmu lebih untuk bagaimana cara untuk meningkatkan profit penjualan online.
58054491,3035796,4.0,2020-06-10T13:16:16-07:00,Fábia,Ok
120538552,4672544,5.0,2022-08-05T16:04:15-07:00,Fernando,"Excelentes contenidos, una manera fácil de aprender, pero lo más importante es que los vídeos son de gran ayuda"
91235284,4196524,5.0,2021-07-25T18:20:37-07:00,Meghan,I love how soothing the voice is on this course. I use it in my lunch break at work as a mindfulness practice. Highly recommend.
103011820,3009874,4.0,2021-12-21T09:35:02-08:00,Emmylou,"Der Kurs ist strukturell und gestalterisch wirklich sehr gut aufbereitet! Einiges war bereits bekannt, aber ich konnte auch einiges Neue mitnehmen. Er bietet eine strukturierte Anleitung zur Selbstreflektion. Wenn man davon ausgeht, dass alle Teilnehmer das Workbook zumindest neben sich liegen haben, wäre es vielleicht optisch schöner, die Referentin in einem opaquen Overlay sehen zu können und nicht transparent. Einen professionellen Kick könnte die Verwendung der korrekten Imperativform auch bei unregelmäßigen Verben geben. Sind aber nur Kleinigkeiten, der Kurs ist empfehlenswert!"
117878420,4672106,5.0,2022-07-03T16:05:58-07:00,Abdulrahman,"Amazing lectures, Thank you"
123372550,3014846,5.0,2022-09-11T05:57:22-07:00,Justyna,Corso molto pratico ed utile!
126314382,3014846,5.0,2022-10-17T23:57:39-07:00,Sofia,Era proprio quello che cercavo!
126327650,3014846,5.0,2022-10-18T02:43:53-07:00,Francesco,Informazioni essenziali. Mi lasci il link dove posso prenotare una consulenza con te?
62636974,3013870,1.0,2020-07-30T11:31:59-07:00,Marie,"Should have I known that is course was for mac, I would have abstained from enrolling. Not very honest it seems ...!"
113459174,4672088,5.0,2022-05-07T05:55:16-07:00,Nihan,It has been a very useful course for CIA preparation with effective questions.
77334504,3041612,2.5,2021-02-08T19:48:44-08:00,Sanket Vitthal,Good Explanation
124620580,4672354,4.0,2022-09-26T13:43:38-07:00,Jose Luiz B,dentro das minhas expectativas
118482346,4673734,5.0,2022-07-11T10:13:16-07:00,Adriana Braga,"Muito didático,  de fácil entendimento,  apresentação linda visualmente,  e a voz suave da Dipika Lia! Amei."
96404872,4195054,5.0,2021-09-26T10:48:35-07:00,Senol,Türkçe olarak kivy ve kivymd ile ilgili en iyi kaynak. Umarım devamı gelir.
125802750,4672240,5.0,2022-10-11T08:22:26-07:00,Rabee,"So far I enjoy every minute of this course really, for the first time I know how to draw levels on my charts, analyze the candles and patterns easily."
113508896,4675842,5.0,2022-05-08T06:22:22-07:00,Nihan,It has been a very useful course certification preparation with effective questions.
122153708,3015534,4.0,2022-08-26T13:05:40-07:00,Marianne L,"So far, so good!"
77259472,3020784,3.0,2021-02-08T02:27:44-08:00,Tanja,"Bislang recht inhaltslos. Das erste Modul wirkt bisher wie eine viel zu lange Einführung, die man im Grunde auf wenige Minuten reduzieren hätte können, da kaum Inhalt vermittelt wurde. Zudem wird bisher noch kaum differenziert: Die Beispiel-Trainingspläne z.B. sind für Unsportliche oder Übergewichtige kaum schaffbar bzw. kaum geeignet, Differenzierungen werden noch nicht einmal erwähnt. Schade!"
86649386,3020228,4.0,2021-06-02T15:12:55-07:00,Ken,I did learn some things - seemed to rush through a few of the slides and there was a lot of just reading the slides and not expounding on them.
114584658,4673344,5.0,2022-05-22T12:49:30-07:00,Zehra Fatma,Hocamız çok anlaşılır biçimde anlatıyor
120831626,4195262,1.0,2022-08-09T20:46:16-07:00,Carlos,Hasta el momento no cubren mis espectativas
123841016,3012016,5.0,2022-09-16T11:25:31-07:00,Rahul,"Excellent course. There was a lot to learn, and the tricks and tips mentioned saved me a lot of money."
104238988,4195154,2.0,2022-01-06T02:04:52-08:00,Urs,focus more on the coffee story
52962388,3016610,5.0,2020-04-28T10:53:59-07:00,Karen,I've completed a few of his courses already so I knew that I wouldn't be disappointed. I listened through each one picking out my favourites and now I plan go through them with my drum and rattle so that I can perfect them for my Shamanic Drum Singing Circles ...some great songs and of course we all have our own individual style when singing them. Allah hu is an old favourite of mine and it was interesting to hear it sung differently from the more traditional Nusrat Fateh Ali Khan rendition ...looking forward to trying it with the drum :)
102720054,4190988,5.0,2021-12-16T22:58:27-08:00,Harshit,This course is great. The teacher gives a thorough and detailed introduction to the various postures & breathing techniques. I highly recommend it!
119049240,3069004,5.0,2022-07-18T12:55:49-07:00,Hüseyin,Mimar Aslan abinin kursları oldukça anlaşılır ve doğal bir anlatım tarzı ile anlatılmaktadır. Profesyonel bir yaklaşım ve tatlı tatlı bir dil. Satın almanızı tavsiye ederim. Spring Security'i bu kursla keşfedeceksiniz. Fiyatı da çok uygun. ??⭐⭐⭐⭐⭐⚡
94861330,3016720,3.0,2021-09-07T07:12:14-07:00,Anderson Tavares Daniel,"poderia ser explicado de forma mais didadica, pegando casos do cotidiano e criando sempre uma rotina, no que pode ser feito dentro do windows com o pascal"
116328808,4679196,5.0,2022-06-13T20:44:07-07:00,Ramana,Very awesome
104523240,4185824,1.0,2022-01-09T06:34:42-08:00,Kayode,Very disappointing. This is just an overview course. The course note is misleading
85359680,3019990,5.0,2021-05-19T12:37:35-07:00,Julio,muito pratico
122070858,3062198,2.5,2022-08-25T14:59:33-07:00,Kuso,教程上節奏有點混亂，對教材的掌控不夠
82964784,3063592,5.0,2021-04-20T20:34:57-07:00,Deborah,Really good insightful course with great tip to create a money management mindset.
100898808,4186098,5.0,2021-11-23T15:43:05-08:00,Ihury Ferreira,"Olá professor, você e fera, obrigado por trazer este curso, graças a você consegui terminar minha prova da faculdade ^_^, meu professor da faculdade não ensinou para nós alunos a fazer a conexão entre banco e interface. Mais uma vez obrigado..."
123891556,4679532,5.0,2022-09-17T10:33:33-07:00,Soby,"Excellent, This is the 3rd course I am attending. Awesome sir. Got lot of new ideas."
64465002,3074958,4.0,2020-08-22T06:08:36-07:00,Kishor,Need aditional video on microeconomics...
72479298,3074686,4.5,2020-12-10T13:16:28-08:00,Karen S,"The course has a lot of valuable information on becoming a VA.  
However, section 6: pricing your services is missing.  It needs to be added.  
I want to hear it.  Thank you"
113803014,4678302,5.0,2022-05-11T21:22:06-07:00,Elide Lucchetti,"Foi o melhor curso da plataforma nesse segmento. Esse professor ampliou minha consciência. Estou sem palavras. Penso que muitas empresas e faculdades, colégios e etc, deveriam comprar esse curso para funcionários, alunos e profissionais. Estou ansiosa pelo próximo curso do professor psicanalista River Armellini. Que mente brilhante!"
58326583,3074242,5.0,2020-06-13T10:52:16-07:00,Christine,"Yes.  Amazing!  A great way to look at MY life, I am the creator!   I am excited for what I get to create!! This is a great attitude adjustment if you are in the Covid funk.  Debbie is a great teacher and life coach!"
108481650,4186236,5.0,2022-02-27T16:01:54-08:00,堀内ももこ,なぜそうするか、詳細に説明があるので大変勉強になります。アレンジ方法も教えてくれるので、パン作りのバリエーションも増やせます。パン作りが楽しくなる講座です^ ^ありがとうございました！
108994540,4185096,3.5,2022-03-06T14:55:08-08:00,Su Ni,Nice class. I should have read more. Was hoping for something more expressive and abstract but the instructor did a good job.
124357220,4679698,5.0,2022-09-22T22:32:37-07:00,Robério dos,Ótimo conteúdo! Passei no exame com tranquilidade! Avaliação do trabalho prático muito rápida tmb.
57708459,3070826,5.0,2020-06-07T10:53:48-07:00,Omar,"Very interesting, and clear explanations for each step in Primavera."
59282732,3070874,5.0,2020-06-23T12:27:45-07:00,Omar,"This course is more advanced and clear steps were given, it helped me in my career development."
125350538,4679622,5.0,2022-10-05T09:23:56-07:00,Carlos,La ino esta clara y concisa.
59655182,3070908,5.0,2020-06-27T12:57:26-07:00,Omar,"Update my skills to high levels and improve my self development, the course is taught very professional"
102274580,4187050,5.0,2021-12-10T13:27:46-08:00,Abby-Sue,Great work out
121341094,4678030,5.0,2022-08-16T17:45:07-07:00,Myriam T.,Si. Me gusta. Va a buen ritmo.
62413258,3046782,1.0,2020-07-28T06:07:22-07:00,Kalyan,Too many wrong answers. Not at all matching the answers of practice test on Junos Genius website.
118439430,4676546,5.0,2022-07-11T00:29:58-07:00,Alvin,"The course is very good, teaching the basic and fundamental of the chinese mandarin language. Had enrolled for the free one, but this paid course is great!"
104589626,4189632,1.5,2022-01-10T02:21:02-08:00,Walid,"Uniquement des explications orales, mais quasiment aucun support visuel pour clarifier ce qui est dit..."
64537196,3045668,4.0,2020-08-23T06:37:49-07:00,Kishor,Excellent...
98464508,3048786,1.0,2021-10-22T11:30:38-07:00,Santiago García,"No hay suficientes preguntas y hay del plan antiguo.
No vale la pena por el dinero que he pagado.
Como dice la calificación DECEPCIONANTE"
121188600,4678208,3.0,2022-08-15T02:14:52-07:00,小村佳子,"現状とそれに対する受け止め方で課題やハイヤーセルフのレベルが説明されていたところは良かったのですが、セクションが上がるごとに期待値を下回ってしまいました。
「とことん調べる力をつける方法」の実例はコース内容と違いすぎている気がしました。"
117832478,4676296,1.0,2022-07-02T19:48:56-07:00,Micro Enterprise,"I took the 2022/6 exam. The target rate of the questions is about 20%.

・No explanation. It is very poor.

・The number of questions is increased because one question is divided into several questions for each answer, which makes it messy.

・There is a mistake in radio selection of answers even though it is a multiple-choice question. The questions are too messy.

・There are mistakes in the answers.

・The absolute number of questions is too small to begin with.

・Most of the questions are from free test question sites. Did they copy the questions?"
93663542,4190714,4.0,2021-08-23T14:20:10-07:00,Rain,Good! Just need a few better sound quality in parts. Some of the videos seem to trail off before finished speaking but the content is so strong i cannot give it less stars
113988978,4189206,4.5,2022-05-14T13:16:38-07:00,Bernardo Marques de,Material interessante.  Vale a pena fazer.
54604392,3059846,3.0,2020-05-11T08:48:35-07:00,Annalisa,Non è stato possibile accedere alla lezione 2 in quanto dopo due secondi il video si blocca.
120911708,4677982,5.0,2022-08-10T16:52:57-07:00,Andrea,"Ainda não concluí este curso maravilhoso, cada aula um aprendizado novo !
Gratidão professor Evandro"
